"ROOM_EXTERNAL_ID","CONTACT_EXTERNAL_ID","DATE_CHECK_IN","DATE_CHECK_OUT"
"39","150","2018-05-07","2018-05-11"
"39","481","2018-05-11","2018-05-13"
"39","544","2018-05-13","2018-05-22"
"39","411","2018-05-26","2018-05-27"
"39","557","2018-05-30","2018-06-02"
"39","440","2018-06-05","2018-06-12"
"39","514","2018-06-14","2018-06-24"
"39","510","2018-06-27","2018-07-04"
"39","348","2018-07-04","2018-07-17"
"39","395","2018-07-18","2018-07-19"
"39","372","2018-07-23","2018-07-27"
"39","308","2018-07-30","2018-08-03"
"39","569","2018-08-05","2018-08-11"
"39","125","2018-08-11","2018-08-13"
"39","439","2018-08-15","2018-08-22"
"39","362","2018-08-24","2018-08-26"
"39","27","2018-08-27","2018-09-02"
"39","325","2018-09-05","2018-09-10"
"39","152","2018-09-12","2018-09-16"
"39","490","2018-09-20","2018-09-24"
"39","363","2018-09-28","2018-09-30"
"39","370","2018-10-03","2018-10-17"
"39","339","2018-10-19","2018-11-02"
"39","142","2018-11-02","2018-11-09"
"39","302","2018-11-09","2018-11-11"
"39","350","2018-11-14","2018-11-16"
"39","530","2018-11-16","2018-11-23"
"39","160","2018-11-24","2018-11-29"
"39","41","2018-12-03","2018-12-05"
"39","284","2018-12-07","2018-12-09"
"39","431","2018-12-09","2018-12-10"
"39","221","2018-12-14","2018-12-16"
"39","394","2018-12-17","2018-12-23"
"39","167","2018-12-25","2019-01-06"
"310","484","2018-01-02","2018-01-04"
"310","561","2018-01-06","2018-01-11"
"310","493","2018-01-12","2018-01-14"
"310","244","2018-01-14","2018-01-21"
"310","555","2018-01-22","2018-02-03"
"310","511","2018-02-03","2018-02-05"
"310","447","2018-02-06","2018-02-18"
"310","208","2018-02-18","2018-02-25"
"310","278","2018-02-28","2018-03-01"
"310","329","2018-03-03","2018-03-09"
"310","40","2018-03-11","2018-03-15"
"310","472","2018-03-16","2018-03-20"
"310","184","2018-03-20","2018-04-01"
"310","240","2018-04-02","2018-04-05"
"310","517","2018-04-07","2018-04-12"
"310","333","2018-04-14","2018-04-21"
"310","167","2018-04-25","2018-05-05"
"310","253","2018-05-06","2018-05-07"
"310","43","2018-05-07","2018-05-11"
"310","274","2018-05-14","2018-05-18"
"310","429","2018-05-19","2018-05-21"
"310","300","2018-05-23","2018-05-24"
"310","236","2018-05-24","2018-05-29"
"310","516","2018-05-30","2018-06-02"
"310","461","2018-06-02","2018-06-03"
"310","185","2018-06-06","2018-06-12"
"310","327","2018-06-15","2018-06-17"
"310","210","2018-06-21","2018-06-25"
"310","449","2018-06-26","2018-06-29"
"310","409","2018-06-30","2018-07-03"
"310","380","2018-07-04","2018-07-06"
"310","142","2018-07-08","2018-07-17"
"310","360","2018-07-20","2018-07-22"
"310","407","2018-07-22","2018-07-27"
"310","22","2018-07-27","2018-07-30"
"310","362","2018-07-31","2018-08-11"
"310","2","2018-08-12","2018-08-15"
"310","298","2018-08-17","2018-08-19"
"310","379","2018-08-19","2018-08-25"
"310","326","2018-08-26","2018-08-30"
"310","4","2018-09-02","2018-09-15"
"310","333","2018-09-17","2018-09-20"
"310","535","2018-09-20","2018-09-26"
"310","360","2018-09-27","2018-09-29"
"310","52","2018-10-02","2018-10-05"
"310","529","2018-10-09","2018-10-20"
"310","482","2018-10-22","2018-10-25"
"310","514","2018-10-25","2018-10-30"
"310","361","2018-11-02","2018-11-03"
"310","52","2018-11-06","2018-11-10"
"310","126","2018-11-13","2018-11-18"
"310","162","2018-11-18","2018-12-01"
"310","448","2018-12-02","2018-12-16"
"310","148","2018-12-18","2018-12-19"
"310","487","2018-12-20","2018-12-27"
"310","203","2018-12-27","2019-01-02"
"311","350","2018-01-02","2018-01-16"
"311","268","2018-01-18","2018-01-21"
"311","549","2018-01-23","2018-01-24"
"311","316","2018-01-26","2018-01-27"
"311","30","2018-01-28","2018-02-10"
"311","504","2018-02-10","2018-02-17"
"311","487","2018-02-20","2018-02-23"
"311","447","2018-02-25","2018-03-05"
"311","321","2018-03-07","2018-03-09"
"311","339","2018-03-12","2018-03-22"
"311","503","2018-03-24","2018-03-31"
"311","125","2018-04-01","2018-04-03"
"311","348","2018-04-04","2018-04-07"
"311","571","2018-04-08","2018-04-11"
"311","521","2018-04-14","2018-04-23"
"311","44","2018-04-23","2018-04-28"
"311","150","2018-05-01","2018-05-04"
"311","512","2018-05-04","2018-05-06"
"311","205","2018-05-07","2018-05-11"
"311","480","2018-05-13","2018-05-18"
"311","502","2018-05-18","2018-05-24"
"311","22","2018-05-26","2018-06-07"
"311","416","2018-06-07","2018-06-15"
"311","423","2018-06-16","2018-06-22"
"311","42","2018-06-25","2018-07-04"
"311","455","2018-07-05","2018-07-13"
"311","397","2018-07-13","2018-07-15"
"311","566","2018-07-17","2018-07-21"
"311","224","2018-07-21","2018-07-22"
"311","22","2018-07-22","2018-07-28"
"311","155","2018-07-31","2018-08-08"
"311","261","2018-08-11","2018-08-25"
"311","4","2018-08-28","2018-08-29"
"311","520","2018-08-31","2018-09-02"
"311","317","2018-09-04","2018-09-10"
"311","493","2018-09-10","2018-09-13"
"311","481","2018-09-15","2018-09-20"
"311","234","2018-09-20","2018-09-24"
"311","322","2018-09-25","2018-10-02"
"311","519","2018-10-03","2018-10-11"
"311","503","2018-10-14","2018-10-15"
"311","133","2018-10-18","2018-11-01"
"311","230","2018-11-01","2018-11-03"
"311","181","2018-11-04","2018-11-08"
"311","143","2018-11-08","2018-11-09"
"311","472","2018-11-13","2018-11-23"
"311","20","2018-11-26","2018-12-02"
"311","147","2018-12-02","2018-12-06"
"311","33","2018-12-08","2018-12-17"
"311","179","2018-12-20","2018-12-29"
"311","45","2018-12-31","2019-01-01"
"312","341","2018-01-04","2018-01-06"
"312","159","2018-01-08","2018-01-14"
"312","494","2018-01-17","2018-01-19"
"312","413","2018-01-19","2018-01-21"
"312","133","2018-01-24","2018-02-07"
"312","40","2018-02-07","2018-02-13"
"312","259","2018-02-15","2018-02-22"
"312","128","2018-02-22","2018-03-01"
"312","218","2018-03-01","2018-03-15"
"312","134","2018-03-16","2018-03-23"
"312","363","2018-03-23","2018-03-26"
"312","180","2018-03-26","2018-04-01"
"312","431","2018-04-05","2018-04-12"
"312","155","2018-04-15","2018-04-16"
"312","136","2018-04-16","2018-04-26"
"312","339","2018-04-28","2018-05-03"
"312","4","2018-05-04","2018-05-06"
"312","136","2018-05-08","2018-05-20"
"312","189","2018-05-22","2018-05-29"
"312","542","2018-06-01","2018-06-04"
"312","387","2018-06-05","2018-06-11"
"312","374","2018-06-14","2018-06-15"
"312","288","2018-06-16","2018-06-23"
"312","545","2018-06-23","2018-07-07"
"312","256","2018-07-10","2018-07-16"
"312","546","2018-07-18","2018-07-23"
"312","556","2018-07-25","2018-07-28"
"312","320","2018-07-29","2018-08-05"
"312","486","2018-08-09","2018-08-11"
"312","525","2018-08-12","2018-08-18"
"312","430","2018-08-20","2018-08-25"
"312","164","2018-08-25","2018-09-07"
"312","182","2018-09-09","2018-09-11"
"312","322","2018-09-14","2018-09-16"
"312","159","2018-09-19","2018-09-21"
"312","489","2018-09-22","2018-09-29"
"312","418","2018-09-30","2018-10-06"
"312","394","2018-10-08","2018-10-12"
"312","282","2018-10-12","2018-10-23"
"312","570","2018-10-23","2018-10-27"
"312","287","2018-10-30","2018-10-31"
"312","389","2018-10-31","2018-11-06"
"312","203","2018-11-07","2018-11-10"
"312","545","2018-11-13","2018-11-16"
"312","38","2018-11-16","2018-11-18"
"312","368","2018-11-21","2018-12-04"
"312","329","2018-12-06","2018-12-08"
"312","259","2018-12-11","2018-12-18"
"312","246","2018-12-18","2018-12-23"
"312","538","2018-12-26","2019-01-09"
"313","300","2018-01-01","2018-01-06"
"313","376","2018-01-09","2018-01-16"
"313","344","2018-01-19","2018-01-21"
"313","129","2018-01-22","2018-01-26"
"313","494","2018-01-30","2018-01-31"
"313","504","2018-02-03","2018-02-06"
"313","524","2018-02-10","2018-02-18"
"313","442","2018-02-22","2018-02-25"
"313","492","2018-02-25","2018-03-04"
"313","518","2018-03-04","2018-03-10"
"313","311","2018-03-14","2018-03-16"
"313","389","2018-03-17","2018-03-30"
"313","197","2018-04-03","2018-04-11"
"313","132","2018-04-11","2018-04-18"
"313","146","2018-04-20","2018-04-22"
"313","467","2018-04-25","2018-05-05"
"313","376","2018-05-05","2018-05-09"
"313","430","2018-05-13","2018-05-15"
"313","397","2018-05-15","2018-05-18"
"313","285","2018-05-18","2018-05-24"
"313","201","2018-05-24","2018-05-31"
"313","31","2018-06-01","2018-06-12"
"313","441","2018-06-15","2018-06-17"
"313","535","2018-06-18","2018-06-21"
"313","136","2018-06-24","2018-06-30"
"313","313","2018-06-30","2018-07-03"
"313","275","2018-07-05","2018-07-11"
"313","436","2018-07-11","2018-07-24"
"313","353","2018-07-25","2018-08-06"
"313","21","2018-08-07","2018-08-21"
"313","506","2018-08-21","2018-08-23"
"313","535","2018-08-23","2018-08-24"
"313","316","2018-08-28","2018-08-31"
"313","152","2018-09-03","2018-09-14"
"313","362","2018-09-15","2018-09-20"
"313","220","2018-09-21","2018-09-28"
"313","13","2018-09-29","2018-10-10"
"313","344","2018-10-10","2018-10-11"
"313","216","2018-10-12","2018-10-14"
"313","472","2018-10-17","2018-10-19"
"313","385","2018-10-19","2018-10-21"
"313","302","2018-10-22","2018-10-25"
"313","416","2018-10-29","2018-11-05"
"313","445","2018-11-07","2018-11-20"
"313","52","2018-11-23","2018-11-27"
"313","349","2018-12-01","2018-12-02"
"313","389","2018-12-04","2018-12-17"
"313","381","2018-12-21","2018-12-27"
"313","206","2018-12-28","2018-12-30"
"314","335","2018-01-04","2018-01-10"
"314","302","2018-01-14","2018-01-21"
"314","371","2018-01-25","2018-02-04"
"314","260","2018-02-07","2018-02-09"
"314","497","2018-02-13","2018-02-27"
"314","450","2018-02-27","2018-02-28"
"314","492","2018-02-28","2018-03-07"
"314","280","2018-03-07","2018-03-15"
"314","381","2018-03-18","2018-03-22"
"314","368","2018-03-23","2018-03-25"
"314","137","2018-03-27","2018-04-01"
"314","547","2018-04-04","2018-04-15"
"314","401","2018-04-17","2018-04-20"
"314","334","2018-04-23","2018-04-26"
"314","6","2018-04-27","2018-05-04"
"314","516","2018-05-06","2018-05-12"
"314","177","2018-05-16","2018-05-23"
"314","416","2018-05-24","2018-05-28"
"314","437","2018-05-30","2018-06-10"
"314","363","2018-06-10","2018-06-20"
"314","469","2018-06-22","2018-06-24"
"314","1","2018-06-26","2018-07-01"
"314","416","2018-07-01","2018-07-07"
"314","142","2018-07-11","2018-07-24"
"314","170","2018-07-25","2018-07-26"
"314","265","2018-07-30","2018-08-05"
"314","240","2018-08-09","2018-08-13"
"314","555","2018-08-13","2018-08-16"
"314","44","2018-08-17","2018-08-31"
"314","224","2018-09-02","2018-09-08"
"314","175","2018-09-11","2018-09-23"
"314","195","2018-09-23","2018-09-30"
"314","323","2018-09-30","2018-10-05"
"314","464","2018-10-06","2018-10-07"
"314","367","2018-10-09","2018-10-17"
"314","382","2018-10-18","2018-10-24"
"314","187","2018-10-27","2018-10-28"
"314","37","2018-10-29","2018-10-30"
"314","428","2018-11-02","2018-11-04"
"314","173","2018-11-04","2018-11-10"
"314","438","2018-11-11","2018-11-18"
"314","9","2018-11-20","2018-11-25"
"314","559","2018-11-27","2018-12-08"
"314","47","2018-12-09","2018-12-14"
"314","516","2018-12-14","2018-12-16"
"314","463","2018-12-16","2018-12-19"
"314","404","2018-12-21","2018-12-26"
"314","402","2018-12-27","2018-12-29"
"315","539","2018-01-01","2018-01-10"
"315","531","2018-01-11","2018-01-15"
"315","267","2018-01-16","2018-01-19"
"315","415","2018-01-19","2018-01-21"
"315","481","2018-01-22","2018-01-29"
"315","543","2018-02-01","2018-02-04"
"315","36","2018-02-05","2018-02-10"
"315","457","2018-02-11","2018-02-12"
"315","480","2018-02-16","2018-02-18"
"315","228","2018-02-19","2018-02-22"
"315","241","2018-02-25","2018-03-10"
"315","163","2018-03-14","2018-03-17"
"315","210","2018-03-19","2018-03-20"
"315","371","2018-03-23","2018-03-25"
"315","151","2018-03-26","2018-04-07"
"315","224","2018-04-08","2018-04-14"
"315","431","2018-04-15","2018-04-20"
"315","194","2018-04-20","2018-05-02"
"315","464","2018-05-05","2018-05-12"
"315","36","2018-05-13","2018-05-16"
"315","406","2018-05-18","2018-05-22"
"315","28","2018-05-24","2018-05-25"
"315","561","2018-05-25","2018-05-26"
"315","411","2018-05-28","2018-06-05"
"315","237","2018-06-06","2018-06-09"
"315","456","2018-06-12","2018-06-19"
"315","158","2018-06-23","2018-07-05"
"315","126","2018-07-06","2018-07-08"
"315","479","2018-07-10","2018-07-17"
"315","399","2018-07-17","2018-07-18"
"315","568","2018-07-18","2018-07-23"
"315","534","2018-07-25","2018-07-29"
"315","237","2018-07-31","2018-08-02"
"315","40","2018-08-04","2018-08-16"
"315","408","2018-08-16","2018-08-17"
"315","35","2018-08-19","2018-08-25"
"315","297","2018-08-27","2018-09-08"
"315","407","2018-09-10","2018-09-17"
"315","139","2018-09-17","2018-09-18"
"315","24","2018-09-19","2018-09-22"
"315","308","2018-09-23","2018-09-26"
"315","274","2018-09-28","2018-10-07"
"315","213","2018-10-07","2018-10-14"
"315","423","2018-10-17","2018-10-23"
"315","156","2018-10-26","2018-10-27"
"315","139","2018-10-30","2018-11-02"
"315","472","2018-11-03","2018-11-10"
"315","251","2018-11-11","2018-11-17"
"315","423","2018-11-19","2018-11-21"
"315","517","2018-11-21","2018-11-25"
"315","466","2018-11-25","2018-11-26"
"315","280","2018-11-27","2018-12-02"
"315","520","2018-12-02","2018-12-03"
"315","155","2018-12-05","2018-12-06"
"315","190","2018-12-10","2018-12-13"
"315","181","2018-12-16","2018-12-20"
"315","516","2018-12-20","2019-01-03"
"316","318","2018-01-02","2018-01-09"
"316","24","2018-01-11","2018-01-16"
"316","50","2018-01-18","2018-01-28"
"316","145","2018-01-29","2018-01-30"
"316","241","2018-01-31","2018-02-04"
"316","372","2018-02-07","2018-02-13"
"316","438","2018-02-14","2018-02-23"
"316","492","2018-02-23","2018-02-25"
"316","14","2018-02-25","2018-03-05"
"316","276","2018-03-05","2018-03-08"
"316","389","2018-03-10","2018-03-20"
"316","143","2018-03-24","2018-04-07"
"316","354","2018-04-07","2018-04-10"
"316","29","2018-04-12","2018-04-26"
"316","46","2018-04-29","2018-05-01"
"316","218","2018-05-01","2018-05-09"
"316","273","2018-05-12","2018-05-22"
"316","195","2018-05-23","2018-06-05"
"316","535","2018-06-05","2018-06-10"
"316","438","2018-06-11","2018-06-21"
"316","490","2018-06-22","2018-06-24"
"316","349","2018-06-24","2018-06-29"
"316","215","2018-07-03","2018-07-08"
"316","350","2018-07-10","2018-07-21"
"316","570","2018-07-23","2018-07-29"
"316","367","2018-07-29","2018-08-05"
"316","413","2018-08-05","2018-08-12"
"316","145","2018-08-13","2018-08-17"
"316","321","2018-08-17","2018-08-19"
"316","134","2018-08-20","2018-09-02"
"316","407","2018-09-03","2018-09-04"
"316","146","2018-09-05","2018-09-06"
"316","23","2018-09-10","2018-09-11"
"316","319","2018-09-14","2018-09-16"
"316","267","2018-09-16","2018-09-22"
"316","537","2018-09-25","2018-09-30"
"316","407","2018-10-04","2018-10-10"
"316","418","2018-10-12","2018-10-13"
"316","368","2018-10-15","2018-10-16"
"316","443","2018-10-16","2018-10-25"
"316","487","2018-10-26","2018-10-28"
"316","304","2018-10-29","2018-11-03"
"316","510","2018-11-04","2018-11-07"
"316","450","2018-11-10","2018-11-16"
"316","38","2018-11-19","2018-11-24"
"316","462","2018-11-24","2018-12-02"
"316","202","2018-12-03","2018-12-15"
"316","476","2018-12-15","2018-12-17"
"316","317","2018-12-18","2018-12-25"
"316","409","2018-12-25","2019-01-06"
"317","134","2018-01-04","2018-01-16"
"317","488","2018-01-16","2018-01-30"
"317","201","2018-02-01","2018-02-05"
"317","489","2018-02-08","2018-02-10"
"317","526","2018-02-11","2018-02-23"
"317","197","2018-02-25","2018-03-05"
"317","521","2018-03-06","2018-03-12"
"317","263","2018-03-16","2018-03-18"
"317","318","2018-03-18","2018-03-20"
"317","506","2018-03-21","2018-03-22"
"317","529","2018-03-22","2018-03-28"
"317","303","2018-03-29","2018-03-30"
"317","225","2018-04-02","2018-04-05"
"317","137","2018-04-08","2018-04-17"
"317","347","2018-04-19","2018-04-26"
"317","548","2018-04-26","2018-05-02"
"317","356","2018-05-03","2018-05-04"
"317","370","2018-05-04","2018-05-10"
"317","571","2018-05-11","2018-05-13"
"317","441","2018-05-14","2018-05-23"
"317","187","2018-05-24","2018-06-02"
"317","558","2018-06-05","2018-06-07"
"317","479","2018-06-09","2018-06-15"
"317","471","2018-06-15","2018-06-29"
"317","30","2018-07-01","2018-07-06"
"317","206","2018-07-08","2018-07-12"
"317","535","2018-07-13","2018-07-25"
"317","300","2018-07-25","2018-07-26"
"317","387","2018-07-29","2018-07-30"
"317","509","2018-08-01","2018-08-07"
"317","455","2018-08-08","2018-08-11"
"317","190","2018-08-13","2018-08-16"
"317","458","2018-08-20","2018-08-22"
"317","3","2018-08-24","2018-08-30"
"317","527","2018-08-30","2018-09-02"
"317","281","2018-09-05","2018-09-06"
"317","20","2018-09-07","2018-09-09"
"317","390","2018-09-09","2018-09-20"
"317","17","2018-09-20","2018-09-24"
"317","500","2018-09-27","2018-09-30"
"317","341","2018-10-03","2018-10-04"
"317","150","2018-10-06","2018-10-12"
"317","463","2018-10-12","2018-10-17"
"317","131","2018-10-17","2018-10-18"
"317","23","2018-10-19","2018-10-21"
"317","269","2018-10-21","2018-10-29"
"317","196","2018-10-30","2018-10-31"
"317","474","2018-11-02","2018-11-16"
"317","42","2018-11-17","2018-11-19"
"317","207","2018-11-23","2018-11-25"
"317","564","2018-11-27","2018-12-08"
"317","163","2018-12-11","2018-12-21"
"317","559","2018-12-21","2018-12-27"
"317","190","2018-12-29","2019-01-05"
"318","144","2018-01-04","2018-01-13"
"318","285","2018-01-16","2018-01-21"
"318","162","2018-01-21","2018-02-02"
"318","379","2018-02-02","2018-02-07"
"318","425","2018-02-09","2018-02-11"
"318","233","2018-02-15","2018-02-17"
"318","549","2018-02-21","2018-02-24"
"318","366","2018-02-26","2018-03-05"
"318","384","2018-03-05","2018-03-08"
"318","161","2018-03-10","2018-03-14"
"318","447","2018-03-18","2018-03-30"
"318","258","2018-04-03","2018-04-07"
"318","549","2018-04-08","2018-04-14"
"318","326","2018-04-14","2018-04-19"
"318","365","2018-04-21","2018-05-03"
"318","234","2018-05-04","2018-05-06"
"318","173","2018-05-08","2018-05-09"
"318","47","2018-05-12","2018-05-15"
"318","519","2018-05-19","2018-05-22"
"318","312","2018-05-23","2018-05-25"
"318","8","2018-05-28","2018-06-04"
"318","361","2018-06-07","2018-06-13"
"318","335","2018-06-16","2018-06-18"
"318","343","2018-06-19","2018-06-29"
"318","134","2018-07-01","2018-07-08"
"318","296","2018-07-08","2018-07-13"
"318","267","2018-07-16","2018-07-28"
"318","205","2018-07-30","2018-08-09"
"318","499","2018-08-11","2018-08-25"
"318","547","2018-08-29","2018-09-02"
"318","528","2018-09-04","2018-09-06"
"318","158","2018-09-06","2018-09-20"
"318","544","2018-09-22","2018-09-23"
"318","475","2018-09-23","2018-09-24"
"318","449","2018-09-25","2018-10-01"
"318","309","2018-10-04","2018-10-16"
"318","495","2018-10-20","2018-10-24"
"318","313","2018-10-28","2018-11-08"
"318","318","2018-11-11","2018-11-21"
"318","330","2018-11-21","2018-11-25"
"318","249","2018-11-26","2018-12-01"
"318","459","2018-12-03","2018-12-08"
"318","349","2018-12-10","2018-12-12"
"318","302","2018-12-15","2018-12-19"
"318","42","2018-12-19","2018-12-21"
"318","480","2018-12-24","2018-12-31"
"319","222","2018-01-01","2018-01-03"
"319","439","2018-01-06","2018-01-07"
"319","521","2018-01-07","2018-01-10"
"319","380","2018-01-12","2018-01-14"
"319","42","2018-01-16","2018-01-25"
"319","297","2018-01-26","2018-02-04"
"319","273","2018-02-05","2018-02-10"
"319","412","2018-02-10","2018-02-15"
"319","292","2018-02-16","2018-02-18"
"319","357","2018-02-20","2018-02-21"
"319","349","2018-02-22","2018-02-25"
"319","221","2018-02-28","2018-03-05"
"319","135","2018-03-08","2018-03-19"
"319","338","2018-03-22","2018-03-24"
"319","250","2018-03-26","2018-03-30"
"319","168","2018-03-30","2018-04-01"
"319","332","2018-04-03","2018-04-07"
"319","161","2018-04-08","2018-04-13"
"319","220","2018-04-14","2018-04-21"
"319","196","2018-04-21","2018-04-28"
"319","208","2018-04-30","2018-05-05"
"319","3","2018-05-09","2018-05-11"
"319","500","2018-05-15","2018-05-18"
"319","368","2018-05-21","2018-05-22"
"319","39","2018-05-25","2018-05-27"
"319","362","2018-05-30","2018-06-06"
"319","539","2018-06-06","2018-06-15"
"319","372","2018-06-18","2018-06-25"
"319","546","2018-06-26","2018-07-03"
"319","526","2018-07-03","2018-07-06"
"319","361","2018-07-10","2018-07-17"
"319","132","2018-07-18","2018-07-30"
"319","143","2018-08-02","2018-08-03"
"319","41","2018-08-03","2018-08-05"
"319","562","2018-08-08","2018-08-13"
"319","344","2018-08-14","2018-08-21"
"319","295","2018-08-23","2018-08-28"
"319","437","2018-08-28","2018-09-01"
"319","425","2018-09-04","2018-09-05"
"319","340","2018-09-08","2018-09-18"
"319","264","2018-09-19","2018-09-20"
"319","131","2018-09-20","2018-09-22"
"319","357","2018-09-24","2018-10-04"
"319","313","2018-10-04","2018-10-10"
"319","132","2018-10-12","2018-10-22"
"319","262","2018-10-26","2018-10-29"
"319","370","2018-10-30","2018-11-05"
"319","401","2018-11-09","2018-11-11"
"319","347","2018-11-13","2018-11-21"
"319","472","2018-11-22","2018-12-05"
"319","521","2018-12-06","2018-12-07"
"319","390","2018-12-09","2018-12-21"
"319","28","2018-12-25","2018-12-28"
"319","219","2018-12-31","2019-01-11"
"320","139","2018-01-02","2018-01-09"
"320","289","2018-01-09","2018-01-21"
"320","47","2018-01-23","2018-02-01"
"320","45","2018-02-05","2018-02-09"
"320","205","2018-02-10","2018-02-22"
"320","457","2018-02-23","2018-03-01"
"320","141","2018-03-01","2018-03-13"
"320","198","2018-03-15","2018-03-17"
"320","317","2018-03-17","2018-03-21"
"320","38","2018-03-21","2018-03-23"
"320","485","2018-03-24","2018-03-26"
"320","142","2018-03-26","2018-03-31"
"320","35","2018-04-02","2018-04-09"
"320","391","2018-04-10","2018-04-12"
"320","10","2018-04-12","2018-04-18"
"320","277","2018-04-21","2018-05-04"
"320","212","2018-05-06","2018-05-12"
"320","17","2018-05-14","2018-05-20"
"320","21","2018-05-24","2018-05-28"
"320","434","2018-05-28","2018-05-29"
"320","387","2018-05-31","2018-06-05"
"320","557","2018-06-05","2018-06-18"
"320","380","2018-06-21","2018-06-26"
"320","387","2018-06-28","2018-06-30"
"320","355","2018-07-04","2018-07-08"
"320","166","2018-07-09","2018-07-10"
"320","528","2018-07-13","2018-07-15"
"320","138","2018-07-15","2018-07-21"
"320","204","2018-07-25","2018-07-28"
"320","246","2018-07-30","2018-08-03"
"320","256","2018-08-03","2018-08-15"
"320","423","2018-08-15","2018-08-19"
"320","249","2018-08-21","2018-08-23"
"320","375","2018-08-24","2018-08-26"
"320","222","2018-08-27","2018-09-08"
"320","216","2018-09-10","2018-09-13"
"320","542","2018-09-15","2018-09-27"
"320","49","2018-09-29","2018-10-11"
"320","194","2018-10-12","2018-10-16"
"320","329","2018-10-19","2018-10-29"
"320","324","2018-10-30","2018-11-06"
"320","127","2018-11-06","2018-11-12"
"320","439","2018-11-14","2018-11-16"
"320","505","2018-11-18","2018-11-19"
"320","376","2018-11-19","2018-11-20"
"320","508","2018-11-22","2018-11-28"
"320","195","2018-11-29","2018-11-30"
"320","312","2018-12-04","2018-12-09"
"320","275","2018-12-13","2018-12-18"
"320","489","2018-12-19","2018-12-27"
"320","202","2018-12-27","2019-01-01"
"01","197","2018-01-01","2018-01-03"
"01","39","2018-01-03","2018-01-07"
"01","158","2018-01-07","2018-01-14"
"01","394","2018-01-16","2018-01-21"
"01","16","2018-01-21","2018-01-27"
"01","524","2018-01-27","2018-01-30"
"01","371","2018-01-31","2018-02-03"
"01","19","2018-02-03","2018-02-06"
"01","387","2018-02-07","2018-02-12"
"01","246","2018-02-12","2018-02-26"
"01","470","2018-03-01","2018-03-08"
"01","330","2018-03-09","2018-03-11"
"01","45","2018-03-11","2018-03-17"
"01","351","2018-03-18","2018-03-19"
"01","195","2018-03-21","2018-03-29"
"01","452","2018-03-29","2018-04-12"
"01","525","2018-04-12","2018-04-18"
"01","473","2018-04-22","2018-04-29"
"01","244","2018-04-30","2018-05-02"
"01","403","2018-05-04","2018-05-07"
"01","167","2018-05-08","2018-05-09"
"01","329","2018-05-11","2018-05-17"
"01","336","2018-05-21","2018-05-24"
"01","230","2018-05-26","2018-06-02"
"01","26","2018-06-06","2018-06-08"
"01","31","2018-06-10","2018-06-15"
"01","430","2018-06-16","2018-06-18"
"01","511","2018-06-21","2018-06-27"
"01","425","2018-06-27","2018-07-01"
"01","527","2018-07-03","2018-07-04"
"01","231","2018-07-05","2018-07-07"
"01","497","2018-07-07","2018-07-11"
"01","37","2018-07-13","2018-07-15"
"01","19","2018-07-15","2018-07-16"
"01","145","2018-07-16","2018-07-30"
"01","142","2018-08-03","2018-08-11"
"01","522","2018-08-13","2018-08-15"
"01","197","2018-08-16","2018-08-21"
"01","300","2018-08-24","2018-08-30"
"01","184","2018-09-01","2018-09-06"
"01","342","2018-09-09","2018-09-13"
"01","151","2018-09-14","2018-09-24"
"01","348","2018-09-27","2018-10-10"
"01","353","2018-10-12","2018-10-20"
"01","2","2018-10-24","2018-10-31"
"01","44","2018-11-03","2018-11-08"
"01","137","2018-11-11","2018-11-19"
"01","495","2018-11-21","2018-11-26"
"01","346","2018-11-27","2018-12-04"
"01","516","2018-12-08","2018-12-12"
"01","337","2018-12-12","2018-12-24"
"01","193","2018-12-25","2018-12-28"
"01","433","2018-12-31","2019-01-13"
"02","385","2018-01-01","2018-01-04"
"02","19","2018-01-06","2018-01-18"
"02","435","2018-01-20","2018-01-26"
"02","416","2018-01-26","2018-01-28"
"02","258","2018-02-01","2018-02-02"
"02","174","2018-02-02","2018-02-04"
"02","310","2018-02-04","2018-02-07"
"02","478","2018-02-11","2018-02-17"
"02","261","2018-02-17","2018-02-22"
"02","174","2018-02-23","2018-02-25"
"02","239","2018-02-27","2018-02-28"
"02","418","2018-03-02","2018-03-06"
"02","454","2018-03-07","2018-03-12"
"02","455","2018-03-13","2018-03-25"
"02","25","2018-03-26","2018-03-30"
"02","49","2018-04-02","2018-04-12"
"02","571","2018-04-15","2018-04-27"
"02","126","2018-04-29","2018-05-04"
"02","552","2018-05-07","2018-05-19"
"02","265","2018-05-23","2018-05-31"
"02","426","2018-05-31","2018-06-12"
"02","131","2018-06-15","2018-06-17"
"02","45","2018-06-20","2018-06-27"
"02","139","2018-06-27","2018-07-01"
"02","407","2018-07-05","2018-07-12"
"02","297","2018-07-16","2018-07-22"
"02","256","2018-07-22","2018-07-29"
"02","367","2018-07-30","2018-08-07"
"02","474","2018-08-08","2018-08-13"
"02","297","2018-08-13","2018-08-17"
"02","383","2018-08-21","2018-08-27"
"02","471","2018-08-31","2018-09-02"
"02","196","2018-09-02","2018-09-08"
"02","347","2018-09-09","2018-09-13"
"02","491","2018-09-14","2018-09-16"
"02","412","2018-09-17","2018-09-25"
"02","483","2018-09-28","2018-09-30"
"02","241","2018-10-02","2018-10-10"
"02","340","2018-10-11","2018-10-23"
"02","540","2018-10-24","2018-10-29"
"02","185","2018-10-30","2018-11-06"
"02","27","2018-11-10","2018-11-17"
"02","486","2018-11-19","2018-11-28"
"02","247","2018-11-29","2018-11-30"
