"ID","ROOM_EXTERNAL_ID","CONTACT_EXTERNAL_ID","DATE_CHECK_IN","DATE_CHECK_OUT","STATUS"
"a014E00000HyMr7QAF","016","501","2018-07-17","2018-07-19","Item Created"
"a014E00000HyMr8QAF","016","178","2018-07-21","2018-07-24","Item Created"
"a014E00000HyMr9QAF","016","4","2018-07-28","2018-07-31","Item Created"
"a014E00000HyMrAQAV","016","335","2018-08-04","2018-08-07","Item Created"
"a014E00000HyMrBQAV","016","344","2018-08-08","2018-08-12","Item Created"
"a014E00000HyMrCQAV","016","503","2018-08-15","2018-08-16","Item Created"
"a014E00000HyMrDQAV","016","146","2018-08-18","2018-08-23","Item Created"
"a014E00000HyMrEQAV","016","173","2018-08-24","2018-08-26","Item Created"
"a014E00000HyMrFQAV","016","241","2018-08-30","2018-09-03","Item Created"
"a014E00000HyMrGQAV","016","380","2018-09-05","2018-09-10","Item Created"
"a014E00000HyMrHQAV","016","479","2018-09-14","2018-09-21","Item Created"
"a014E00000HyMrIQAV","016","243","2018-09-22","2018-09-24","Item Created"
"a014E00000HyMrJQAV","016","181","2018-09-24","2018-09-29","Item Created"
"a014E00000HyMrKQAV","016","489","2018-10-02","2018-10-07","Item Created"
"a014E00000HyMrLQAV","016","301","2018-10-08","2018-10-13","Item Created"
"a014E00000HyMrMQAV","016","455","2018-10-14","2018-10-17","Item Created"
"a014E00000HyMrNQAV","016","571","2018-10-18","2018-10-21","Item Created"
"a014E00000HyMrOQAV","016","175","2018-10-22","2018-10-28","Item Created"
"a014E00000HyMrPQAV","016","268","2018-10-31","2018-11-04","Item Created"
"a014E00000HyMrQQAV","016","542","2018-11-06","2018-11-11","Item Created"
"a014E00000HyMrRQAV","016","201","2018-11-13","2018-11-19","Item Created"
"a014E00000HyMrSQAV","016","254","2018-11-19","2018-11-25","Item Created"
"a014E00000HyMrTQAV","016","407","2018-11-27","2018-12-08","Item Created"
"a014E00000HyMrUQAV","016","231","2018-12-09","2018-12-11","Item Created"
"a014E00000HyMrVQAV","016","428","2018-12-11","2018-12-22","Item Created"
"a014E00000HyMrWQAV","016","249","2018-12-24","2018-12-29","Item Created"
"a014E00000HyMrXQAV","017","213","2018-01-02","2018-01-04","Item Created"
"a014E00000HyMrYQAV","017","431","2018-01-06","2018-01-11","Item Created"
"a014E00000HyMrZQAV","017","225","2018-01-11","2018-01-22","Item Created"
"a014E00000HyMraQAF","017","375","2018-01-24","2018-02-01","Item Created"
"a014E00000HyMrbQAF","017","191","2018-02-04","2018-02-11","Item Created"
"a014E00000HyMrcQAF","017","305","2018-02-13","2018-02-18","Item Created"
"a014E00000HyMrdQAF","017","285","2018-02-19","2018-03-04","Item Created"
"a014E00000HyMreQAF","017","251","2018-03-04","2018-03-18","Item Created"
"a014E00000HyMrfQAF","017","207","2018-03-20","2018-03-23","Item Created"
"a014E00000HyMrgQAF","017","216","2018-03-23","2018-03-25","Item Created"
"a014E00000HyMrhQAF","017","335","2018-03-25","2018-03-26","Item Created"
"a014E00000HyMriQAF","017","369","2018-03-30","2018-04-06","Item Created"
"a014E00000HyMrjQAF","017","342","2018-04-07","2018-04-09","Item Created"
"a014E00000HyMrkQAF","017","126","2018-04-09","2018-04-15","Item Created"
"a014E00000HyMrlQAF","017","280","2018-04-16","2018-04-18","Item Created"
"a014E00000HyMrmQAF","017","266","2018-04-20","2018-04-21","Item Created"
"a014E00000HyMrnQAF","017","417","2018-04-21","2018-04-26","Item Created"
"a014E00000HyMroQAF","017","237","2018-04-26","2018-05-02","Item Created"
"a014E00000HyMrpQAF","017","47","2018-05-02","2018-05-03","Item Created"
"a014E00000HyMrqQAF","017","540","2018-05-04","2018-05-06","Item Created"
"a014E00000HyMrrQAF","017","565","2018-05-10","2018-05-14","Item Created"
"a014E00000HyMrsQAF","017","290","2018-05-14","2018-05-18","Item Created"
"a014E00000HyMrtQAF","017","33","2018-05-21","2018-06-01","Item Created"
"a014E00000HyMruQAF","017","425","2018-06-01","2018-06-09","Item Created"
"a014E00000HyMrvQAF","017","405","2018-06-12","2018-06-16","Item Created"
"a014E00000HyMrwQAF","017","5","2018-06-16","2018-06-28","Item Created"
"a014E00000HyMrxQAF","017","561","2018-06-28","2018-07-10","Item Created"
"a014E00000HyMryQAF","017","211","2018-07-10","2018-07-15","Item Created"
"a014E00000HyMrzQAF","017","471","2018-07-15","2018-07-22","Item Created"
"a014E00000HyMs0QAF","017","383","2018-07-24","2018-07-25","Item Created"
"a014E00000HyMs1QAF","017","39","2018-07-25","2018-07-28","Item Created"
"a014E00000HyMs2QAF","017","437","2018-07-28","2018-07-31","Item Created"
"a014E00000HyMs3QAF","017","286","2018-07-31","2018-08-06","Item Created"
"a014E00000HyMs4QAF","017","392","2018-08-10","2018-08-17","Item Created"
"a014E00000HyMs5QAF","017","39","2018-08-18","2018-08-20","Item Created"
"a014E00000HyMs6QAF","017","526","2018-08-23","2018-08-25","Item Created"
"a014E00000HyMs7QAF","017","547","2018-08-25","2018-09-05","Item Created"
"a014E00000HyMs8QAF","017","547","2018-09-06","2018-09-11","Item Created"
"a014E00000HyMs9QAF","017","426","2018-09-14","2018-09-25","Item Created"
"a014E00000HyMsAQAV","017","29","2018-09-25","2018-10-01","Item Created"
"a014E00000HyMsBQAV","017","499","2018-10-03","2018-10-13","Item Created"
"a014E00000HyMsCQAV","017","156","2018-10-14","2018-10-18","Item Created"
"a014E00000HyMsDQAV","017","49","2018-10-18","2018-10-22","Item Created"
"a014E00000HyMsEQAV","017","18","2018-10-24","2018-10-26","Item Created"
"a014E00000HyMsFQAV","017","487","2018-10-29","2018-11-02","Item Created"
"a014E00000HyMsGQAV","017","391","2018-11-04","2018-11-07","Item Created"
"a014E00000HyMsHQAV","017","225","2018-11-10","2018-11-14","Item Created"
"a014E00000HyMsIQAV","017","410","2018-11-16","2018-11-18","Item Created"
"a014E00000HyMsJQAV","017","249","2018-11-18","2018-11-25","Item Created"
"a014E00000HyMsKQAV","017","340","2018-11-28","2018-12-11","Item Created"
"a014E00000HyMsLQAV","017","273","2018-12-14","2018-12-16","Item Created"
"a014E00000HyMsMQAV","017","429","2018-12-18","2018-12-21","Item Created"
"a014E00000HyMsNQAV","017","256","2018-12-21","2018-12-28","Item Created"
"a014E00000HyMsOQAV","017","210","2018-12-28","2018-12-30","Item Created"
"a014E00000HyMsPQAV","017","537","2018-12-31","2019-01-05","Item Created"
"a014E00000HyMsQQAV","018","177","2018-01-01","2018-01-04","Item Created"
"a014E00000HyMsRQAV","018","250","2018-01-06","2018-01-12","Item Created"
"a014E00000HyMsSQAV","018","350","2018-01-15","2018-01-18","Item Created"
"a014E00000HyMsTQAV","018","9","2018-01-21","2018-01-30","Item Created"
"a014E00000HyMsUQAV","018","564","2018-01-30","2018-02-03","Item Created"
"a014E00000HyMsVQAV","018","211","2018-02-04","2018-02-17","Item Created"
"a014E00000HyMsWQAV","018","289","2018-02-20","2018-02-24","Item Created"
"a014E00000HyMsXQAV","018","443","2018-02-26","2018-03-04","Item Created"
"a014E00000HyMsYQAV","018","244","2018-03-06","2018-03-11","Item Created"
"a014E00000HyMsZQAV","018","129","2018-03-11","2018-03-22","Item Created"
"a014E00000HyMsaQAF","018","242","2018-03-25","2018-04-02","Item Created"
"a014E00000HyMsbQAF","018","480","2018-04-05","2018-04-08","Item Created"
"a014E00000HyMscQAF","018","517","2018-04-12","2018-04-18","Item Created"
"a014E00000HyMsdQAF","018","181","2018-04-20","2018-04-21","Item Created"
"a014E00000HyMseQAF","018","312","2018-04-23","2018-04-26","Item Created"
"a014E00000HyMsfQAF","018","565","2018-04-28","2018-04-30","Item Created"
"a014E00000HyMsgQAF","018","262","2018-05-03","2018-05-09","Item Created"
"a014E00000HyMshQAF","018","125","2018-05-10","2018-05-15","Item Created"
"a014E00000HyMsiQAF","018","195","2018-05-16","2018-05-22","Item Created"
"a014E00000HyMsjQAF","018","529","2018-05-23","2018-05-26","Item Created"
"a014E00000HyMskQAF","018","240","2018-05-28","2018-06-11","Item Created"
"a014E00000HyMslQAF","018","228","2018-06-14","2018-06-24","Item Created"
"a014E00000HyMsmQAF","018","568","2018-06-26","2018-06-27","Item Created"
"a014E00000HyMsnQAF","018","377","2018-06-27","2018-07-07","Item Created"
"a014E00000HyMsoQAF","018","451","2018-07-08","2018-07-18","Item Created"
"a014E00000HyMspQAF","018","528","2018-07-19","2018-07-26","Item Created"
"a014E00000HyMsqQAF","018","194","2018-07-30","2018-08-11","Item Created"
"a014E00000HyMsrQAF","018","278","2018-08-14","2018-08-22","Item Created"
"a014E00000HyMssQAF","018","5","2018-08-22","2018-08-30","Item Created"
"a014E00000HyMstQAF","018","235","2018-09-01","2018-09-03","Item Created"
"a014E00000HyMsuQAF","018","253","2018-09-05","2018-09-12","Item Created"
"a014E00000HyMsvQAF","018","307","2018-09-16","2018-09-19","Item Created"
"a014E00000HyMswQAF","018","361","2018-09-22","2018-09-29","Item Created"
"a014E00000HyMsxQAF","018","148","2018-09-29","2018-10-02","Item Created"
"a014E00000HyMsyQAF","018","176","2018-10-03","2018-10-15","Item Created"
"a014E00000HyMszQAF","018","48","2018-10-15","2018-10-22","Item Created"
"a014E00000HyMt0QAF","018","516","2018-10-25","2018-11-08","Item Created"
"a014E00000HyMt1QAF","018","212","2018-11-10","2018-11-23","Item Created"
"a014E00000HyMt2QAF","018","228","2018-11-25","2018-12-04","Item Created"
"a014E00000HyMt3QAF","018","181","2018-12-07","2018-12-09","Item Created"
"a014E00000HyMt4QAF","018","203","2018-12-10","2018-12-14","Item Created"
"a014E00000HyMt5QAF","018","465","2018-12-18","2018-12-23","Item Created"
"a014E00000HyMt6QAF","018","300","2018-12-27","2018-12-31","Item Created"
"a014E00000HyMt7QAF","019","535","2018-01-03","2018-01-09","Item Created"
"a014E00000HyMt8QAF","019","480","2018-01-11","2018-01-15","Item Created"
"a014E00000HyMt9QAF","019","270","2018-01-16","2018-01-19","Item Created"
"a014E00000HyMtAQAV","019","337","2018-01-22","2018-01-30","Item Created"
"a014E00000HyMtBQAV","019","145","2018-02-01","2018-02-08","Item Created"
"a014E00000HyMtCQAV","019","547","2018-02-10","2018-02-11","Item Created"
"a014E00000HyMtDQAV","019","175","2018-02-11","2018-02-16","Item Created"
"a014E00000HyMtEQAV","019","532","2018-02-19","2018-03-03","Item Created"
"a014E00000HyMtFQAV","019","184","2018-03-06","2018-03-12","Item Created"
"a014E00000HyMtGQAV","019","515","2018-03-15","2018-03-23","Item Created"
"a014E00000HyMtHQAV","019","146","2018-03-26","2018-04-09","Item Created"
"a014E00000HyMtIQAV","019","455","2018-04-09","2018-04-15","Item Created"
"a014E00000HyMtJQAV","019","16","2018-04-16","2018-04-19","Item Created"
"a014E00000HyMtKQAV","019","491","2018-04-23","2018-04-24","Item Created"
"a014E00000HyMtLQAV","019","552","2018-04-27","2018-04-29","Item Created"
"a014E00000HyMtMQAV","019","475","2018-04-29","2018-04-30","Item Created"
"a014E00000HyMtNQAV","019","293","2018-05-01","2018-05-11","Item Created"
"a014E00000HyMtOQAV","019","147","2018-05-12","2018-05-16","Item Created"
"a014E00000HyMtPQAV","019","502","2018-05-19","2018-05-23","Item Created"
"a014E00000HyMtQQAV","019","13","2018-05-26","2018-06-05","Item Created"
"a014E00000HyMtRQAV","019","479","2018-06-07","2018-06-09","Item Created"
"a014E00000HyMtSQAV","019","408","2018-06-11","2018-06-18","Item Created"
"a014E00000HyMtTQAV","019","375","2018-06-21","2018-06-26","Item Created"
"a014E00000HyMtUQAV","019","317","2018-06-28","2018-07-10","Item Created"
"a014E00000HyMtVQAV","019","15","2018-07-10","2018-07-13","Item Created"
"a014E00000HyMtWQAV","019","270","2018-07-13","2018-07-14","Item Created"
"a014E00000HyMtXQAV","019","200","2018-07-14","2018-07-28","Item Created"
"a014E00000HyMtYQAV","019","169","2018-08-01","2018-08-14","Item Created"
"a014E00000HyMtZQAV","019","135","2018-08-17","2018-08-19","Item Created"
"a014E00000HyMtaQAF","019","456","2018-08-20","2018-08-25","Item Created"
"a014E00000HyMtbQAF","019","149","2018-08-27","2018-09-08","Item Created"
"a014E00000HyMtcQAF","019","299","2018-09-10","2018-09-13","Item Created"
"a014E00000HyMtdQAF","019","45","2018-09-13","2018-09-23","Item Created"
"a014E00000HyMteQAF","019","357","2018-09-26","2018-09-27","Item Created"
"a014E00000HyMtfQAF","019","265","2018-09-29","2018-10-01","Item Created"
"a014E00000HyMtgQAF","019","462","2018-10-04","2018-10-12","Item Created"
"a014E00000HyMthQAF","019","258","2018-10-14","2018-10-15","Item Created"
"a014E00000HyMtiQAF","019","158","2018-10-17","2018-10-22","Item Created"
"a014E00000HyMtjQAF","019","509","2018-10-23","2018-10-31","Item Created"
"a014E00000HyMtkQAF","019","282","2018-11-02","2018-11-08","Item Created"
"a014E00000HyMtlQAF","019","299","2018-11-10","2018-11-12","Item Created"
"a014E00000HyMtmQAF","019","445","2018-11-15","2018-11-17","Item Created"
"a014E00000HyMtnQAF","019","187","2018-11-17","2018-12-01","Item Created"
"a014E00000HyMtoQAF","019","542","2018-12-04","2018-12-10","Item Created"
"a014E00000HyMtpQAF","019","133","2018-12-12","2018-12-21","Item Created"
"a014E00000HyMtqQAF","019","386","2018-12-24","2018-12-31","Item Created"
"a014E00000HyMtrQAF","020","257","2018-01-02","2018-01-03","Item Created"
"a014E00000HyMtsQAF","020","213","2018-01-04","2018-01-06","Item Created"
"a014E00000HyMttQAF","020","203","2018-01-09","2018-01-13","Item Created"
"a014E00000HyMtuQAF","020","207","2018-01-15","2018-01-19","Item Created"
"a014E00000HyMtvQAF","020","139","2018-01-23","2018-01-26","Item Created"
"a014E00000HyMtwQAF","020","521","2018-01-29","2018-01-31","Item Created"
"a014E00000HyMtxQAF","020","454","2018-01-31","2018-02-08","Item Created"
"a014E00000HyMtyQAF","020","536","2018-02-09","2018-02-16","Item Created"
"a014E00000HyMtzQAF","020","341","2018-02-16","2018-02-18","Item Created"
"a014E00000HyMu0QAF","020","180","2018-02-18","2018-02-24","Item Created"
"a014E00000HyMu1QAF","020","428","2018-02-24","2018-02-25","Item Created"
"a014E00000HyMu2QAF","020","376","2018-02-26","2018-02-28","Item Created"
"a014E00000HyMu3QAF","020","515","2018-03-01","2018-03-04","Item Created"
"a014E00000HyMu4QAF","020","183","2018-03-06","2018-03-17","Item Created"
"a014E00000HyMu5QAF","020","344","2018-03-19","2018-03-21","Item Created"
"a014E00000HyMu6QAF","020","209","2018-03-21","2018-03-30","Item Created"
"a014E00000HyMu7QAF","020","138","2018-03-30","2018-04-01","Item Created"
"a014E00000HyMu8QAF","020","160","2018-04-01","2018-04-04","Item Created"
"a014E00000HyMu9QAF","020","235","2018-04-06","2018-04-08","Item Created"
"a014E00000HyMuAQAV","020","331","2018-04-10","2018-04-14","Item Created"
"a014E00000HyMuBQAV","020","393","2018-04-15","2018-04-18","Item Created"
"a014E00000HyMuCQAV","020","22","2018-04-21","2018-04-28","Item Created"
"a014E00000HyMuDQAV","020","175","2018-05-01","2018-05-10","Item Created"
"a014E00000HyMuEQAV","020","175","2018-05-10","2018-05-20","Item Created"
"a014E00000HyMuFQAV","020","492","2018-05-23","2018-06-05","Item Created"
"a014E00000HyMuGQAV","020","147","2018-06-07","2018-06-08","Item Created"
"a014E00000HyMuHQAV","020","351","2018-06-12","2018-06-17","Item Created"
"a014E00000HyMuIQAV","020","475","2018-06-18","2018-07-01","Item Created"
"a014E00000HyMuJQAV","020","169","2018-07-02","2018-07-03","Item Created"
"a014E00000HyMuKQAV","020","149","2018-07-03","2018-07-11","Item Created"
"a014E00000HyMuLQAV","020","12","2018-07-12","2018-07-18","Item Created"
"a014E00000HyMuMQAV","020","21","2018-07-18","2018-07-21","Item Created"
"a014E00000HyMuNQAV","020","365","2018-07-22","2018-08-02","Item Created"
"a014E00000HyMuOQAV","020","157","2018-08-04","2018-08-06","Item Created"
"a014E00000HyMuPQAV","020","490","2018-08-08","2018-08-10","Item Created"
"a014E00000HyMuQQAV","020","29","2018-08-10","2018-08-16","Item Created"
"a014E00000HyMuRQAV","020","192","2018-08-19","2018-08-21","Item Created"
"a014E00000HyMuSQAV","020","31","2018-08-23","2018-08-26","Item Created"
"a014E00000HyMuTQAV","020","2","2018-08-29","2018-08-31","Item Created"
"a014E00000HyMuUQAV","020","539","2018-09-04","2018-09-08","Item Created"
"a014E00000HyMuVQAV","020","231","2018-09-10","2018-09-11","Item Created"
"a014E00000HyMuWQAV","020","343","2018-09-12","2018-09-26","Item Created"
"a014E00000HyMuXQAV","020","207","2018-09-29","2018-10-04","Item Created"
"a014E00000HyMuYQAV","020","137","2018-10-06","2018-10-07","Item Created"
"a014E00000HyMuZQAV","020","538","2018-10-10","2018-10-14","Item Created"
"a014E00000HyMuaQAF","020","459","2018-10-14","2018-10-15","Item Created"
"a014E00000HyMubQAF","020","268","2018-10-17","2018-10-26","Item Created"
"a014E00000HyMucQAF","020","372","2018-10-30","2018-11-06","Item Created"
"a014E00000HyMudQAF","020","532","2018-11-07","2018-11-17","Item Created"
"a014E00000HyMueQAF","020","253","2018-11-19","2018-11-24","Item Created"
"a014E00000HyMufQAF","020","384","2018-11-25","2018-11-27","Item Created"
"a014E00000HyMugQAF","020","346","2018-11-27","2018-12-03","Item Created"
"a014E00000HyMuhQAF","020","169","2018-12-05","2018-12-07","Item Created"
"a014E00000HyMuiQAF","020","266","2018-12-10","2018-12-16","Item Created"
"a014E00000HyMujQAF","020","463","2018-12-19","2018-12-24","Item Created"
"a014E00000HyMukQAF","020","465","2018-12-25","2019-01-04","Item Created"
"a014E00000HyMulQAF","11","427","2018-01-03","2018-01-08","Item Created"
"a014E00000HyMumQAF","11","52","2018-01-10","2018-01-18","Item Created"
"a014E00000HyMunQAF","11","5","2018-01-20","2018-01-27","Item Created"
"a014E00000HyMuoQAF","11","251","2018-01-27","2018-02-09","Item Created"
"a014E00000HyMupQAF","11","343","2018-02-10","2018-02-18","Item Created"
"a014E00000HyMuqQAF","11","531","2018-02-19","2018-02-26","Item Created"
"a014E00000HyMurQAF","11","487","2018-02-27","2018-03-03","Item Created"
"a014E00000HyMusQAF","11","146","2018-03-05","2018-03-09","Item Created"
"a014E00000HyMutQAF","11","527","2018-03-11","2018-03-13","Item Created"
"a014E00000HyMuuQAF","11","517","2018-03-15","2018-03-28","Item Created"
"a014E00000HyMuvQAF","11","24","2018-03-30","2018-04-07","Item Created"
"a014E00000HyMuwQAF","11","561","2018-04-08","2018-04-14","Item Created"
"a014E00000HyMuxQAF","11","245","2018-04-14","2018-04-25","Item Created"
"a014E00000HyMuyQAF","11","49","2018-04-27","2018-04-29","Item Created"
"a014E00000HyMuzQAF","11","35","2018-05-01","2018-05-05","Item Created"
"a014E00000HyMv0QAF","11","534","2018-05-06","2018-05-09","Item Created"
"a014E00000HyMv1QAF","11","445","2018-05-10","2018-05-12","Item Created"
"a014E00000HyMv2QAF","11","43","2018-05-13","2018-05-16","Item Created"
"a014E00000HyMv3QAF","11","469","2018-05-19","2018-06-02","Item Created"
"a014E00000HyMv4QAF","11","184","2018-06-02","2018-06-10","Item Created"
"a014E00000HyMv5QAF","11","425","2018-06-11","2018-06-14","Item Created"
"a014E00000HyMv6QAF","11","128","2018-06-14","2018-06-27","Item Created"
"a014E00000HyMv7QAF","11","306","2018-06-30","2018-07-13","Item Created"
"a014E00000HyMv8QAF","11","28","2018-07-17","2018-07-21","Item Created"
"a014E00000HyMv9QAF","11","362","2018-07-21","2018-07-23","Item Created"
"a014E00000HyMvAQAV","11","393","2018-07-25","2018-07-28","Item Created"
"a014E00000HyMvBQAV","11","507","2018-07-31","2018-08-06","Item Created"
"a014E00000HyMvCQAV","11","348","2018-08-08","2018-08-15","Item Created"
"a014E00000HyMvDQAV","11","267","2018-08-17","2018-08-19","Item Created"
"a014E00000HyMvEQAV","11","370","2018-08-19","2018-08-28","Item Created"
"a014E00000HyMvFQAV","11","542","2018-08-28","2018-09-04","Item Created"
"a014E00000HyMvGQAV","11","245","2018-09-07","2018-09-09","Item Created"
"a014E00000HyMvHQAV","11","435","2018-09-13","2018-09-27","Item Created"
"a014E00000HyMvIQAV","11","540","2018-09-28","2018-09-30","Item Created"
"a014E00000HyMvJQAV","11","203","2018-09-30","2018-10-05","Item Created"
"a014E00000HyMvKQAV","11","240","2018-10-07","2018-10-10","Item Created"
"a014E00000HyMvLQAV","11","409","2018-10-10","2018-10-14","Item Created"
"a014E00000HyMvMQAV","11","451","2018-10-15","2018-10-19","Item Created"
"a014E00000HyMvNQAV","11","190","2018-10-22","2018-11-02","Item Created"
"a014E00000HyMvOQAV","11","426","2018-11-03","2018-11-09","Item Created"
"a014E00000HyMvPQAV","11","542","2018-11-11","2018-11-15","Item Created"
"a014E00000HyMvQQAV","11","168","2018-11-16","2018-11-23","Item Created"
"a014E00000HyMvRQAV","11","8","2018-11-25","2018-11-30","Item Created"
"a014E00000HyMvSQAV","11","133","2018-12-04","2018-12-08","Item Created"
"a014E00000HyMvTQAV","11","240","2018-12-09","2018-12-15","Item Created"
"a014E00000HyMvUQAV","11","236","2018-12-18","2018-12-19","Item Created"
"a014E00000HyMvVQAV","11","546","2018-12-22","2018-12-27","Item Created"
"a014E00000HyMvWQAV","11","485","2018-12-27","2018-12-28","Item Created"
"a014E00000HyMvXQAV","11","185","2018-12-29","2019-01-08","Item Created"
"a014E00000HyMvYQAV","12","391","2018-01-02","2018-01-05","Item Created"
"a014E00000HyMvZQAV","12","251","2018-01-05","2018-01-12","Item Created"
"a014E00000HyMvaQAF","12","515","2018-01-16","2018-01-27","Item Created"
"a014E00000HyMvbQAF","12","531","2018-01-29","2018-02-06","Item Created"
"a014E00000HyMvcQAF","12","554","2018-02-09","2018-02-11","Item Created"
"a014E00000HyMvdQAF","12","229","2018-02-12","2018-02-19","Item Created"
"a014E00000HyMveQAF","12","465","2018-02-22","2018-02-28","Item Created"
"a014E00000HyMvfQAF","12","49","2018-03-03","2018-03-08","Item Created"
"a014E00000HyMvgQAF","12","553","2018-03-11","2018-03-16","Item Created"
"a014E00000HyMvhQAF","12","210","2018-03-16","2018-03-24","Item Created"
"a014E00000HyMviQAF","12","561","2018-03-27","2018-03-30","Item Created"
"a014E00000HyMvjQAF","12","139","2018-04-01","2018-04-02","Item Created"
"a014E00000HyMvkQAF","12","141","2018-04-05","2018-04-17","Item Created"
"a014E00000HyMvlQAF","12","323","2018-04-17","2018-04-20","Item Created"
"a014E00000HyMvmQAF","12","406","2018-04-23","2018-04-30","Item Created"
"a014E00000HyMvnQAF","12","172","2018-04-30","2018-05-03","Item Created"
"a014E00000HyMvoQAF","12","183","2018-05-04","2018-05-06","Item Created"
"a014E00000HyMvpQAF","12","427","2018-05-10","2018-05-12","Item Created"
"a014E00000HyMvqQAF","12","430","2018-05-16","2018-05-23","Item Created"
"a014E00000HyMvrQAF","12","162","2018-05-24","2018-05-30","Item Created"
"a014E00000HyMvsQAF","12","512","2018-06-01","2018-06-03","Item Created"
"a014E00000HyMvtQAF","12","400","2018-06-05","2018-06-11","Item Created"
"a014E00000HyMvuQAF","12","364","2018-06-14","2018-06-25","Item Created"
"a014E00000HyMvvQAF","12","139","2018-06-25","2018-06-26","Item Created"
"a014E00000HyMvwQAF","12","475","2018-06-27","2018-07-05","Item Created"
"a014E00000HyMvxQAF","12","187","2018-07-05","2018-07-06","Item Created"
"a014E00000HyMvyQAF","12","493","2018-07-09","2018-07-20","Item Created"
"a014E00000HyMvzQAF","12","319","2018-07-20","2018-07-22","Item Created"
"a014E00000HyMw0QAF","12","141","2018-07-23","2018-08-04","Item Created"
"a014E00000HyMw1QAF","12","216","2018-08-04","2018-08-13","Item Created"
"a014E00000HyMw2QAF","12","392","2018-08-16","2018-08-20","Item Created"
"a014E00000HyMw3QAF","12","334","2018-08-20","2018-08-25","Item Created"
"a014E00000HyMw4QAF","12","227","2018-08-25","2018-08-29","Item Created"
"a014E00000HyMw5QAF","12","552","2018-08-31","2018-09-02","Item Created"
"a014E00000HyMw6QAF","12","507","2018-09-03","2018-09-09","Item Created"
"a014E00000HyMw7QAF","12","433","2018-09-12","2018-09-18","Item Created"
"a014E00000HyMw8QAF","12","147","2018-09-19","2018-09-23","Item Created"
"a014E00000HyMw9QAF","12","371","2018-09-25","2018-09-30","Item Created"
"a014E00000HyMwAQAV","12","467","2018-10-02","2018-10-08","Item Created"
"a014E00000HyMwBQAV","12","551","2018-10-09","2018-10-15","Item Created"
"a014E00000HyMwCQAV","12","257","2018-10-18","2018-10-19","Item Created"
"a014E00000HyMwDQAV","12","155","2018-10-21","2018-10-31","Item Created"
"a014E00000HyMwEQAV","12","228","2018-11-01","2018-11-13","Item Created"
"a014E00000HyMwFQAV","12","161","2018-11-15","2018-11-18","Item Created"
"a014E00000HyMwGQAV","12","4","2018-11-19","2018-11-25","Item Created"
"a014E00000HyMwHQAV","12","396","2018-11-27","2018-11-29","Item Created"
"a014E00000HyMwIQAV","12","427","2018-12-01","2018-12-02","Item Created"
"a014E00000HyMwJQAV","12","534","2018-12-02","2018-12-16","Item Created"
"a014E00000HyMwKQAV","12","422","2018-12-18","2018-12-23","Item Created"
"a014E00000HyMwLQAV","12","382","2018-12-24","2018-12-29","Item Created"
"a014E00000HyMwMQAV","12","274","2018-12-30","2018-12-31","Item Created"
"a014E00000HyMwNQAV","13","466","2018-01-01","2018-01-14","Item Created"
"a014E00000HyMwOQAV","13","309","2018-01-15","2018-01-21","Item Created"
"a014E00000HyMwPQAV","13","447","2018-01-21","2018-02-03","Item Created"
"a014E00000HyMwQQAV","13","408","2018-02-04","2018-02-06","Item Created"
"a014E00000HyMwRQAV","13","405","2018-02-08","2018-02-13","Item Created"
"a014E00000HyMwSQAV","13","136","2018-02-16","2018-02-22","Item Created"
"a014E00000HyMwTQAV","13","564","2018-02-23","2018-02-24","Item Created"
"a014E00000HyMwUQAV","13","354","2018-02-28","2018-03-07","Item Created"
"a014E00000HyMwVQAV","13","321","2018-03-07","2018-03-21","Item Created"
"a014E00000HyMwWQAV","13","128","2018-03-22","2018-03-25","Item Created"
"a014E00000HyMwXQAV","13","408","2018-03-28","2018-04-04","Item Created"
"a014E00000HyMwYQAV","13","274","2018-04-07","2018-04-12","Item Created"
"a014E00000HyMwZQAV","13","334","2018-04-13","2018-04-15","Item Created"
"a014E00000HyMwaQAF","13","397","2018-04-16","2018-04-19","Item Created"
"a014E00000HyMwbQAF","13","137","2018-04-20","2018-04-27","Item Created"
"a014E00000HyMwcQAF","13","38","2018-04-30","2018-05-01","Item Created"
"a014E00000HyMwdQAF","13","279","2018-05-05","2018-05-06","Item Created"
"a014E00000HyMweQAF","13","227","2018-05-06","2018-05-15","Item Created"
"a014E00000HyMwfQAF","13","393","2018-05-15","2018-05-22","Item Created"
"a014E00000HyMwgQAF","13","141","2018-05-23","2018-05-29","Item Created"
"a014E00000HyMwhQAF","13","210","2018-06-01","2018-06-07","Item Created"
"a014E00000HyMwiQAF","13","540","2018-06-09","2018-06-13","Item Created"
"a014E00000HyMwjQAF","13","431","2018-06-14","2018-06-19","Item Created"
"a014E00000HyMwkQAF","13","555","2018-06-22","2018-06-24","Item Created"
"a014E00000HyMwlQAF","13","237","2018-06-26","2018-06-30","Item Created"
"a014E00000HyMwmQAF","13","161","2018-06-30","2018-07-07","Item Created"
"a014E00000HyMwnQAF","13","359","2018-07-09","2018-07-16","Item Created"
"a014E00000HyMwoQAF","13","199","2018-07-16","2018-07-17","Item Created"
"a014E00000HyMwpQAF","13","246","2018-07-19","2018-07-24","Item Created"
"a014E00000HyMwqQAF","13","474","2018-07-25","2018-07-31","Item Created"
"a014E00000HyMwrQAF","13","356","2018-08-04","2018-08-07","Item Created"
"a014E00000HyMwsQAF","13","515","2018-08-09","2018-08-18","Item Created"
